borough,year,month,average_trip_duration,average_trip_distance,total_miles,total_trips
Unknown,2016,10,20.927571251548947,4.539330855018587,4884.32,1076.0
Bronx,2016,11,22.166915382908225,2.9973280988130493,130554.62,43557.0
Brooklyn,2016,11,22.3684008179053,2.9065108888566145,1180743.89,406241.0
EWR,2016,11,0.2733333333333333,5.518,27.59,5.0
Manhattan,2016,11,17.98320154712763,2.519773104547316,910756.87,361444.0
Queens,2016,11,20.315791167439748,2.591076739274875,830644.79,320579.0
Staten Island,2016,11,17.649891774891778,6.3100000000000005,971.74,154.0
Unknown,2016,11,18.913553113553117,4.152737262737263,4156.89,1001.0
Bronx,2016,12,21.530601972453425,2.9252517101891264,138121.61,47217.0
Brooklyn,2016,12,22.443614174999297,2.842164976712368,1213138.33,426836.0
EWR,2016,12,6.147619047619047,8.02142857142857,56.15,7.0
Manhattan,2016,12,17.839917511521143,2.474906962412021,935695.5,378073.0
Queens,2016,12,21.74739938187908,2.563925921133322,911439.77,355486.0
Staten Island,2016,12,28.278063725490195,8.342941176470587,1134.64,136.0
Unknown,2016,12,17.068466424682395,4.491996370235935,4950.18,1102.0
Bronx,2017,1,20.854523692662724,2.9125060060447936,112746.02,38711.0
Brooklyn,2017,1,21.43533031045816,2.794395803476568,1070474.35,383079.0
EWR,2017,1,33.77222222222222,15.703333333333331,47.11,3.0
Manhattan,2017,1,16.653313607404197,2.39618395923308,801727.21,334585.0
Queens,2017,1,20.196401130718105,2.536623696257729,758559.56,299043.0
Staten Island,2017,1,41.46650793650794,6.039142857142857,634.11,105.0
Unknown,2017,1,17.92789661319073,4.008417112299465,3747.87,935.0
Bronx,2017,2,20.984863030739795,2.8622610866599745,111207.43,38853.0
Brooklyn,2017,2,22.01373960026112,2.838203730711002,1021710.77,359985.0
EWR,2017,2,4.45,1.89,9.45,5.0
Manhattan,2017,2,17.28445513164033,2.439586629062436,796668.97,326559.0
Queens,2017,2,20.683785977564387,2.542775515537646,719989.43,283151.0
Staten Island,2017,2,37.84009900990099,7.913267326732673,799.24,101.0
Unknown,2017,2,19.21288047512992,3.797917594654789,3410.53,898.0
Bronx,2017,3,21.360651379195748,2.849013559322034,142878.03,50150.0
Brooklyn,2017,3,21.48095292818007,2.7747511226111303,1122766.97,404637.0
EWR,2017,3,17.633333333333333,18.212,91.06,5.0
Manhattan,2017,3,17.545360336820064,2.417197427396677,874196.37,361657.0
Queens,2017,3,21.005841644065963,2.4939561536153985,814740.56,326686.0
Staten Island,2017,3,20.76982142857143,5.0494642857142855,1413.85,280.0
Unknown,2017,3,17.74020292747838,3.156816367265469,3163.13,1002.0
Bronx,2017,4,22.0943700741771,3.0733049374130736,123743.55,40264.0
Brooklyn,2017,4,21.92867307492736,2.894561124948111,1115679.64,385440.0
EWR,2017,4,4.183333333333334,5.968,29.84,5.0
Manhattan,2017,4,17.37092325659289,2.4545936076307684,828108.7,337371.0
Queens,2017,4,21.78704370019306,2.653640301398788,806836.68,304049.0
Staten Island,2017,4,39.747906602254425,6.594299516908213,1365.02,207.0
Unknown,2017,4,20.79699391171994,3.7560730593607303,3290.32,876.0
Bronx,2017,5,21.012812723223664,3.098688264212782,122909.47,39665.0
Brooklyn,2017,5,22.515474429523657,2.9048923164384397,1052610.97,362358.0
EWR,2017,5,2.0866666666666664,13.034,65.17,5.0
Manhattan,2017,5,17.699312633867013,2.47192354231489,829409.45,335532.0
Queens,2017,5,21.703545538420983,2.6484006184003266,817132.23,308538.0
Staten Island,2017,5,25.346278317152105,4.787766990291262,986.28,206.0
Unknown,2017,5,17.41120527306968,4.07187570621469,3603.61,885.0
Bronx,2017,6,22.50914720175576,3.1706155614777654,121352.14,38274.0
Brooklyn,2017,6,22.2841557766468,2.9466696485777493,975005.84,330884.0
EWR,2017,6,0.29,11.644,58.22,5.0
Manhattan,2017,6,17.623508171428202,2.4946061767051093,769620.93,308514.0
Queens,2017,6,21.52772903700496,2.7007851998798555,773294.22,286322.0
Staten Island,2017,6,19.63115942028985,5.123115942028986,706.99,138.0
Unknown,2017,6,13.413338192419824,3.668177842565597,2516.37,686.0
Bronx,2017,7,23.971889534043967,3.36088135886992,116343.63,34617.0
Brooklyn,2017,7,21.838040009488417,3.010344967185893,951795.82,316175.0
EWR,2017,7,22.23,10.154,50.77,5.0
Manhattan,2017,7,16.883227923922007,2.5270924971988697,717224.23,283814.0
Queens,2017,7,21.46128252024192,2.7990401585332694,751433.12,268461.0
Staten Island,2017,7,21.06172413793104,4.969310344827586,720.55,145.0
Unknown,2017,7,16.6050022737608,3.873178717598909,2839.04,733.0
Bronx,2017,8,16.077194098379834,2.895044159794116,58732.060000000005,17098.0
Brooklyn,2017,8,39.31232568986619,2.979127701312868,445776.81,146996.0
EWR,2017,8,0.1666666666666666,0.01,0.01,1.0
Manhattan,2017,8,30.572819004213198,2.472221421259316,227344.40000000002,91590.33333333333
Queens,2017,8,12.297870896619214,2.7348026463656563,241856.90333333335,84613.33333333333
Staten Island,2017,8,28.91650485436893,6.381941747572816,657.34,103.0
Unknown,2017,8,12.346983879355175,3.39811232449298,2178.19,641.0
Bronx,2017,9,174.27713814554795,1.9826013424198807,29452.732500000002,8512.0
Brooklyn,2017,9,31.272848031369218,2.8349439615023333,152118.36833333335,49759.166666666664
Manhattan,2017,9,207.7202144689007,2.139382029670719,114435.86333333334,46403.5
Queens,2017,9,15.624090682814321,3.584668297907546,259272.0,87082.33333333333
Staten Island,2017,9,36.91684782608696,5.5691304347826085,512.36,92.0
Unknown,2017,9,17.34736231884058,3.704730434782608,2130.22,575.0
Bronx,2017,10,118.49711725663717,3.925698451327434,26102.162,7233.0
Brooklyn,2017,10,65.91612741044608,2.8690828661626813,197442.712,64034.0
EWR,2017,10,6.948148148148148,5.058888888888889,45.53,9.0
Manhattan,2017,10,158.51075327623573,1.9916974018772358,120958.21333333333,49023.0
Queens,2017,10,53.99813911498412,3.1041708913442556,100910.77571428572,37723.71428571428
Staten Island,2017,10,30.84351851851852,5.765303030303031,1141.53,198.0
Unknown,2017,10,13.247538158542593,3.191447562776957,2160.61,677.0
Bronx,2017,11,17.657212452233757,2.9367314386891543,56206.515,16661.5
Brooklyn,2017,11,22.238223717193573,2.7785074695928635,148128.08833333335,49102.0
EWR,2017,11,0.6148148148148148,8.318888888888889,74.87,9.0
Manhattan,2017,11,56.43937489597389,2.062586638606123,135996.48799999998,55707.2
Queens,2017,11,126.97766864112668,3.1352168580321775,168011.48,64193.0
Staten Island,2017,11,39.22516556291391,4.292781456953643,648.21,151.0
Unknown,2017,11,15.466042345276872,3.9262214983713353,2410.7,614.0
Bronx,2017,12,183.02938099364923,3.0510735342286273,31291.607500000002,9163.5
Brooklyn,2017,12,19.16568138995488,3.81995720235434,297757.7733333334,99037.66666666667
EWR,2017,12,13.003333333333334,8.489999999999998,42.45,5.0
Manhattan,2017,12,100.62689796350418,2.721026138599891,115236.61166666665,47795.166666666664
Queens,2017,12,57.67771125028304,4.974945367728681,142564.948,54875.4
Staten Island,2017,12,13.251405622489958,4.593132530120482,381.23,83.0
Unknown,2017,12,20.84910118130457,3.4766563944530047,2256.35,649.0
Bronx,2018,1,14.972985642996193,3.9496143076096115,29914.02,8606.0
Brooklyn,2018,1,14.183653371222343,2.3670357186980144,260528.89,87202.33333333333
EWR,2018,1,17.42777777777778,9.18,27.54,3.0
Manhattan,2018,1,194.34281670458063,1.806404939506125,101610.84999999999,42931.5
Queens,2018,1,92.07377143539868,9.65881485745303,149891.51499999998,57310.25
Staten Island,2018,1,35.672051282051285,5.364461538461539,348.69,65.0
Unknown,2018,1,12.123407544836116,3.1529128014842303,1699.42,539.0
Bronx,2018,2,97.56728334375302,3.0892675976476447,24454.392,6967.2
Brooklyn,2018,2,132.32532050052708,2.8780990847285643,128112.71166666667,41978.0
EWR,2018,2,0.4916666666666667,0.32,0.64,2.0
Manhattan,2018,2,22.241335312036703,2.0423643977343966,89115.72142857143,36940.142857142855
