pickup_borough,year,month,average_trip_duration,average_trip_distance,total_miles,total_trips
Bronx,2009,1,1408.6333333333334,6.84,6.84,1
Bronx,2021,6,30.546737351190476,275.5469832589286,2468900.97,8960
Brooklyn,2021,6,27.472925934730192,93.86031480286617,2763904.69,29447
EWR,2021,6,9.530303030303031,3.2052272727272726,141.03,44
Manhattan,2008,12,8.65,1.5533333333333335,4.66,3
Manhattan,2009,1,519.4861111111111,2.904583333333333,69.71,24
Manhattan,2021,5,86.74444444444445,2.341111111111111,42.14,18
Manhattan,2021,6,15.259454066312598,3.7389296303513113,9574991.24,2560891
Manhattan,2021,7,77.80483870967743,2.444838709677419,75.78999999999999,31
Manhattan,2021,8,181.86,2.374,11.870000000000001,5
Manhattan,2021,9,149.08888888888887,1.3299999999999998,3.9899999999999998,3
Manhattan,2021,10,153.83888888888887,2.8800000000000003,8.64,3
Manhattan,2021,11,83.39,2.0100000000000002,10.05,5
Manhattan,2021,12,100.38333333333333,2.6399999999999997,13.2,5
Manhattan,2029,5,220.68333333333334,1.69,1.69,1
Queens,2009,1,44.86666666666667,17.46,17.46,1
Queens,2021,5,22.623333333333335,13.447,134.47,10
Queens,2021,6,36.40278587550727,26.4725090197482,4585859.21,173231
Queens,2021,7,139.00833333333333,14.3775,115.02,8
Staten Island,2021,6,56.30658082975679,28.659656652360514,6677.7,233
Unknown,2021,6,28.08007138647809,9.504496142719384,236547.90000000002,24888
