pickup_borough,year,month,average_trip_duration,average_trip_distance,total_miles,total_trips
Bronx,2017,10,17.78540397201535,3.8882972241029115,22972.06,5908
Brooklyn,2017,9,20.66111111111111,6.392222222222222,57.53,9
Brooklyn,2017,10,17.428183654469585,3.469116889162275,417341.7,120302
Brooklyn,2053,3,4.8,0.76,0.76,1
EWR,2017,10,14.083559577677224,6.669140271493213,1473.88,221
Manhattan,2002,12,1141.1333333333334,3.15,3.15,1
Manhattan,2003,1,1212.45,0.93,0.93,1
Manhattan,2008,12,12.322222222222223,2.671111111111111,24.04,9
Manhattan,2009,1,9.061666666666667,1.702,17.02,10
Manhattan,2017,9,95.33196078431374,2.9181176470588235,744.12,255
Manhattan,2017,10,15.970713326485983,2.3888848671951,21114049.01,8838454
Manhattan,2017,11,13.509039548022598,2.934237288135593,173.12,59
Manhattan,2017,12,32.266666666666666,11.44,11.44,1
Manhattan,2018,2,171.40555555555557,0.91,2.73,3
Manhattan,2018,3,13.816666666666666,1.27,2.54,2
Manhattan,2018,4,56.63518518518518,1.4166666666666667,12.75,9
Manhattan,2018,5,9.595833333333333,1.7225000000000001,6.890000000000001,4
Queens,2008,12,36.172222222222224,13.676666666666668,41.03,3
Queens,2017,9,18.711111111111112,9.414666666666667,141.22,15
Queens,2017,10,37.95433025268333,11.527117795062097,7023323.02,609287
Queens,2017,11,14.9,7.81,15.62,2
Queens,2017,12,445.15,11.98,11.98,1
Queens,2018,2,486.48333333333335,17.97,17.97,1
Staten Island,2017,10,13.962289562289563,6.313939393939394,625.08,99
Unknown,2017,9,7.458333333333333,1.18,2.36,2
Unknown,2017,10,16.97784402337653,2.8913540548529113,371718.26,128562
