pickup_borough,year,month,average_trip_duration,average_trip_distance,total_miles,total_trips
Bronx,2008,12,22.916666666666668,7.16,7.16,1
Bronx,2018,12,19.072222222222223,6.5633333333333335,19.69,3
Bronx,2019,1,26.685812401126675,7.559822317397847,130618.61,17278
Brooklyn,2018,12,633.2722222222222,5.223333333333333,47.01,9
Brooklyn,2019,1,22.06546134338792,4.906613939583241,439848.5,89644
EWR,2019,1,21.8880174291939,7.698888888888889,1177.93,153
Manhattan,2008,12,153.43981481481484,1.4244444444444444,25.64,18
Manhattan,2009,1,105.66171171171172,1.5645945945945947,57.89,37
Manhattan,2018,12,227.59526881720433,3.2009999999999996,992.31,310
Manhattan,2019,1,15.40962770610932,2.238015495990909,15489629.76,6921145
Manhattan,2019,2,24.994444444444447,1.7456666666666665,104.74,60
Manhattan,2019,3,94.24666666666666,1.27,6.35,5
Manhattan,2019,4,86.4861111111111,3.111666666666667,18.67,6
Manhattan,2019,5,22.716666666666665,5.64,5.64,1
Manhattan,2019,6,13.15,2.17,4.34,2
Manhattan,2019,7,8.627777777777778,1.7283333333333335,10.370000000000001,6
Manhattan,2019,8,25.25,5.37,5.37,1
Manhattan,2019,9,3.25,0.64,0.64,1
Manhattan,2088,1,213.41666666666666,2.34,4.68,2
Queens,2008,12,496.6833333333334,12.253333333333336,36.760000000000005,3
Queens,2009,1,186.5690476190476,15.054285714285713,105.38,7
Queens,2018,12,128.348,7.9988,199.97,25
Queens,2019,1,34.51255064380367,11.598688556427927,5315284.61,458266
Queens,2019,2,63.02333333333333,11.508,115.08,10
Staten Island,2019,1,37.199390243902435,13.761585365853659,4513.8,328
Unknown,2018,12,5.566666666666666,0.7,0.7,1
Unknown,2019,1,14.63853563858148,2.5905245978386673,398407.14,153794
