pickup_borough,year,month,average_trip_duration,average_trip_distance,total_miles,total_trips
Bronx,2017,12,16.94587589315686,3.6097209034671267,25091.17,6951
Brooklyn,2017,11,110.7202380952381,3.39,47.46,14
Brooklyn,2017,12,17.16296175891864,3.3859231756352126,395780.56,116890
EWR,2017,12,5.852275769745649,6.980200803212851,1738.07,249
Manhattan,2003,1,29.666666666666668,18.35,18.35,1
Manhattan,2008,12,98.53846153846153,2.8723076923076927,37.34,13
Manhattan,2009,1,141.87719298245614,3.702631578947368,70.35,19
Manhattan,2017,11,53.97584541062802,3.0303381642512077,627.28,207
Manhattan,2017,12,16.275184551347106,2.3428987752429493,20209549.63,8625874
Manhattan,2018,1,30.643478260869564,2.682608695652174,61.7,23
Manhattan,2018,2,718.1166666666667,1.425,2.85,2
Manhattan,2018,3,256.8416666666667,5.085,10.17,2
Queens,2008,12,42.61666666666667,10.5,21.0,2
Queens,2009,1,37.99166666666667,14.4075,57.63,4
Queens,2017,11,29.08939393939394,15.33,168.63,11
Queens,2017,12,37.93630226804512,11.132952541320565,5917331.27,531515
Queens,2018,1,27.466666666666665,19.01,19.01,1
Staten Island,2017,12,15.832333333333333,7.4481,744.8100000000001,100
Unknown,2017,12,16.26903795986689,2.768431369024077,461990.29,166878
