pickup_borough,year,month,average_trip_duration,average_trip_distance,total_miles,total_trips
Bronx,2022,2,30.390849358974357,92.45596153846154,288462.6,3120
Brooklyn,2022,2,24.572232148002996,47.64580370007492,826702.34,17351
EWR,2022,2,4.899224806201551,3.0280232558139537,260.41,86
Manhattan,2008,12,1092.475,0.99,1.98,2
Manhattan,2009,1,495.5777777777778,2.623333333333333,7.869999999999999,3
Manhattan,2022,1,11.591666666666667,2.7325,43.72,16
Manhattan,2022,2,14.132787400991244,4.968105316596415,13407053.21,2698625
Manhattan,2022,3,8.55,2.138125,34.21,16
Manhattan,2022,4,51.275,1.9289999999999998,19.29,10
Manhattan,2022,5,9.877777777777778,1.9533333333333331,11.719999999999999,6
Queens,2022,1,25.375,15.96,63.84,4
Queens,2022,2,35.3074535294027,13.934677158398094,2712984.1,194693
Queens,2022,3,38.800000000000004,25.529999999999998,51.059999999999995,2
Staten Island,2022,2,56.723076923076924,17.95034965034965,2566.9,143
Unknown,2022,1,30.15,18.17,18.17,1
Unknown,2022,2,23.30479255620833,5.796638736396032,180559.5,31149
