pickup_borough,year,month,average_trip_duration,average_trip_distance,total_miles,total_trips
Bronx,2019,2,27.48116524847496,7.740815363095932,132816.91,17158
Brooklyn,2019,1,9.813333333333334,3.8600000000000003,19.3,5
Brooklyn,2019,2,22.372153886796003,4.901581027238875,451489.53,92111
Brooklyn,2019,3,3.2333333333333334,0.26,0.26,1
Brooklyn,2019,6,462.78333333333336,7.29,7.29,1
Brooklyn,2019,7,3.6333333333333333,1.14,1.14,1
EWR,2019,2,4.870964360587002,4.091320754716981,650.52,159
Manhattan,2008,12,110.91562499999999,2.334375,37.35,16
Manhattan,2009,1,117.25737179487179,2.9694230769230767,154.41,52
Manhattan,2019,1,98.3250307503075,2.542214022140221,688.9399999999999,271
Manhattan,2019,2,16.017357898297703,2.3199985522307762,14838819.78,6396047
Manhattan,2019,3,77.97850877192982,2.3824561403508775,271.6,114
Manhattan,2019,4,66.17666666666666,1.5556666666666668,46.67,30
Manhattan,2019,5,84.57107843137254,1.8876470588235292,64.17999999999999,34
Manhattan,2019,6,27.77638888888889,1.82125,43.71,24
Manhattan,2019,7,120.57916666666667,2.63,21.04,8
Manhattan,2019,8,20.883333333333333,6.63,33.15,5
Manhattan,2038,2,402.325,1.7350000000000003,6.940000000000001,4
Queens,2008,12,372.73611111111114,14.485,86.91,6
Queens,2009,1,121.64047619047619,13.79857142857143,96.59,7
Queens,2019,1,75.77152777777778,10.00875,240.20999999999998,24
Queens,2019,2,36.5711532813762,11.593957568855707,4947860.52,426762
Queens,2019,3,79.53148148148148,14.801111111111112,133.21,9
Queens,2019,5,247.03333333333333,12.615,25.23,2
Queens,2019,6,453.8333333333333,18.74,18.74,1
Queens,2019,7,39.71666666666667,18.22,18.22,1
Queens,2019,9,14.75,4.86,4.86,1
Staten Island,2019,2,40.564838035527686,15.472789968652037,4935.82,319
Unknown,2019,1,14.1,3.19,3.19,1
Unknown,2019,2,15.23326850015893,2.8106042350946767,185688.19,66067
