pickup_borough,year,month,average_trip_duration,average_trip_distance,total_miles,total_trips
Bronx,2008,12,18.083333333333332,5.68,5.68,1
Bronx,2018,12,27.90473854153562,7.431571895835955,118147.13,15898
Brooklyn,2018,11,141.39242424242425,3.790909090909091,41.7,11
Brooklyn,2018,12,22.249197056852886,4.632439675055809,500104.29,107957
EWR,2018,12,13.419586894586894,5.6127777777777785,1313.39,234
Manhattan,2003,12,7.15,1.21,1.21,1
Manhattan,2008,12,218.20972222222224,4.06,48.72,12
Manhattan,2009,1,121.30151515151515,2.125272727272727,116.89,55
Manhattan,2018,11,94.6692559074912,2.5502714932126698,1690.83,663
Manhattan,2018,12,17.57811741827139,2.356960992926078,17377199.31,7372714
Manhattan,2019,1,11.558602150537634,1.7080645161290324,52.95,31
Manhattan,2019,2,195.14666666666665,2.934,14.67,5
Manhattan,2019,3,274.7416666666667,10.03,20.06,2
Manhattan,2019,6,12.384444444444446,2.324,34.86,15
Manhattan,2020,12,14.6,3.5300000000000002,7.0600000000000005,2
Queens,2008,12,23.469444444444445,8.261666666666667,49.57,6
Queens,2009,1,43.46,10.394,51.97,5
Queens,2018,11,66.33576779026217,14.028426966292134,1248.53,89
Queens,2018,12,38.42151471357563,11.284811544211124,5450315.71,482978
Queens,2019,1,163.95000000000002,10.326666666666666,30.98,3
Queens,2019,2,438.48333333333335,2.61,2.61,1
Queens,2019,3,234.0583333333333,12.59,25.18,2
Queens,2019,5,29.3,17.51,17.51,1
Staten Island,2018,12,39.44891304347826,12.74233695652174,4689.18,368
Unknown,2018,11,7.783333333333333,2.21,2.21,1
Unknown,2018,12,17.4858721987669,2.721413666537535,414468.58,152299
