pickup_borough,year,month,average_trip_duration,average_trip_distance,total_miles,total_trips
Bronx,2017,11,18.12005217194057,3.5938992854712484,21124.94,5878
Brooklyn,2017,10,9.273809523809522,2.0614285714285714,14.43,7
Brooklyn,2017,11,17.40074940641854,3.3700484928534364,357208.29,105995
Brooklyn,2017,12,10.216666666666667,1.76,1.76,1
EWR,2017,11,6.666014492753623,7.355608695652173,1691.79,230
Manhattan,2008,12,19.977777777777778,1.7866666666666664,10.719999999999999,6
Manhattan,2009,1,13.670370370370371,2.44,43.92,18
Manhattan,2017,10,129.34241622574956,2.5348148148148146,479.08,189
Manhattan,2017,11,16.40499653852711,2.3462354137951635,19715355.18,8402974
Manhattan,2017,12,14.67107843137255,3.3782352941176472,229.72,68
Manhattan,2041,11,15.05,8.67,8.67,1
Queens,2009,1,690.7249999999999,5.77,11.54,2
Queens,2017,10,18.84375,10.61875,84.95,8
Queens,2017,11,38.390508077359016,11.371592345211207,6374209.63,560538
Queens,2017,12,19.002083333333335,10.092500000000001,80.74000000000001,8
Staten Island,2017,11,18.043333333333333,6.3765217391304345,733.3,115
Unknown,2017,10,3.5,1.0,1.0,1
Unknown,2017,11,16.954195357978858,2.803438453296572,410790.64,146531
